word,length,fre,pmi,entropy
去找,2,0.00024123165993228282,3.0929174477479893,2.8679224603950764
明天,2,0.0003015395749153535,3.4733475956009454,2.859835952288888
阮明,2,0.0003446166570461183,6.266626711098173,2.857550464075331
它们,2,0.0002498470763584358,4.1797801820573595,2.8531772127889554
完全,2,0.0003101549913415065,5.3132069363107375,2.8440392596441444
东西,2,0.0011286195518260375,6.096355373479414,2.8374872328838654
显着,2,0.00017230832852305916,3.6082451086565115,2.8309404302537744
孩子,2,0.0004307708213076479,3.902078730975162,2.825437993542237
看见,2,0.0006461562319614719,4.158800034194001,2.8127781061494312
要强,2,0.0002843087420630476,4.440099391615467,2.8085088365670017
老者,2,0.0002670779092107417,5.159022227678988,2.8079187833342285
人和厂,3,0.0002670779092107417,4.839759961195717,2.7988324744325235
冬天,2,0.0001636929120969062,4.900872031230431,2.798513256943294
热闹,2,0.000206769994227671,6.027167748646958,2.7878762280875935
夏先生,3,0.00017230832852305916,5.383529740681062,2.7877881193860072
跟着,2,0.00035323207347227127,3.2430979310417993,2.785535007440888
买卖,2,0.00045661707058610677,5.190165292120854,2.7811585178142026
座儿,2,0.00024123165993228282,4.434502365020234,2.7810370800861843
独自,2,0.00024123165993228282,4.916721002331845,2.781037080086184
并没有,3,0.00019815457780151803,3.7669586520399014,2.7738522086804824
往外,2,0.00021538541065382395,4.561402271752488,2.7679236265028853
太阳,2,0.0002240008270799769,5.506364593875476,2.7581004844121146
精神,2,0.00019815457780151803,7.100784486218895,2.751102289386372
屋里,2,0.00037907832275073015,4.15405524179156,2.739133261399195
坐在,2,0.00036184748989842423,3.5549188187087086,2.7363849401947173
赶到,2,0.00015507749567075324,3.5858564461512854,2.736339051105066
在地上,3,0.00017230832852305916,3.819423302847784,2.7184734013300127
去拉车,3,0.00017230832852305916,3.1421076919387607,2.7184734013300127
愿意,2,0.0004480016541599538,5.429395997272779,2.7144718180150713
虎姑娘,3,0.00018953916137536507,5.614477720988813,2.712962173052891
往下,2,0.0002498470763584358,3.567873674715684,2.709767451293795
坐下,2,0.00021538541065382395,3.799306201848849,2.698879929114457
永远,2,0.00031877040776765944,6.8769461605372335,2.688858295917209
处处,2,0.00013784666281844733,4.48107858921484,2.685945324669788
不甚,2,0.00013784666281844733,3.152405783371317,2.6859453246697877
大概,2,0.0003015395749153535,5.127877858452828,2.6767438476650334
给你,2,0.00027569332563689465,3.1847726837942636,2.674479695283928
在这儿,3,0.00018092374494921211,3.5687424417932943,2.664619195193491
穿着,2,0.00018953916137536507,3.3704108419322982,2.662247729572388
吃完,2,0.00015507749567075324,4.251408620765344,2.659322697709517
车夫,2,0.0008615416426152958,4.5737990218627465,2.6522783467476687
及至,2,0.00018953916137536507,6.880544655110544,2.649948793001987
然后,2,0.00017230832852305916,3.6879580291986906,2.649158683274018
地上,2,0.00045661707058610677,3.110315337121067,2.6468588165203557
劲儿,2,0.00019815457780151803,4.282243833345013,2.645328782923372
假若,2,0.0003446166570461183,7.151097845299358,2.631491227925561
努力,2,0.00015507749567075324,6.666247707936628,2.6302533563892636
思索,2,0.00018953916137536507,6.808153094172527,2.6261647864672337
遇上,2,0.00017230832852305916,3.7173588105635926,2.622996276085791
越来越,3,0.00012923124639229437,6.595151786252897,2.615630577027551
自从,2,0.000206769994227671,3.588450481328332,2.6145894329476076
而后,2,0.00013784666281844733,3.212347311723766,2.599301927099795
以后,2,0.00018092374494921211,3.5860637215173505,2.5986051779973067
高兴,2,0.00018092374494921211,6.367217806616055,2.5986051779973063
小马儿,3,0.00017230832852305916,4.930939251334125,2.5968338688975634
喜欢,2,0.0003101549913415065,7.194772908802019,2.589514056345768
巡警,2,0.0002240008270799769,8.12211347686276,2.5884253066207537
院中,2,0.00024123165993228282,4.402087511651669,2.5829950284976286
放下,2,0.00015507749567075324,3.305872320794727,2.5823063443139667
反倒,2,0.0001636929120969062,6.066463652596921,2.579624673608574
以前,2,0.0002498470763584358,4.094148209422722,2.5723008311355224
希望,2,0.0004738479034384127,7.15610536702998,2.567850518512295
二十,2,0.00039630915560303606,4.814921807869276,2.5647002629295086
将来,2,0.00018953916137536507,3.7824594328780514,2.5631514064163303
生活,2,0.00021538541065382395,4.15251250276296,2.5631174342431216
走吧,2,0.00014646207924460028,3.437005630735237,2.5577938601077324
汽车,2,0.00018092374494921211,4.94536257829523,2.557507739075623
衣服,2,0.000206769994227671,6.263794650298455,2.556827167900946
觉出,2,0.00027569332563689465,3.20260516008982,2.5565397616064582
一切都,3,0.00017230832852305916,3.881236465698289,2.5536815580297962
本来,2,0.00015507749567075324,3.176323629307736,2.5532370029937144
干吗,2,0.00015507749567075324,5.3794829421637695,2.553237002993714
晚上,2,0.00015507749567075324,3.3541691856036664,2.553237002993714
到底,2,0.0003101549913415065,4.46935735520245,2.5522021380074875
从此,2,0.00012061582996614141,5.395841696248084,2.5400363038209806
随着,2,0.00018953916137536507,3.3376210191093074,2.53622096947058
露出,2,0.00025846249278458874,4.762032651949259,2.5345375554059175
收拾,2,0.0002498470763584358,6.888937641642696,2.5302716109183203
丢了,2,0.00018092374494921211,3.4059557793517095,2.5292949003705525
况且,2,0.00018092374494921211,6.716919340205765,2.529294900370552
买上车,3,0.0001636929120969062,4.334453495972256,2.524545921633359
车夫们,3,0.00012923124639229437,3.4900753456883873,2.5232109529528914
足以,2,0.00013784666281844733,5.062086852603371,2.512658529529802
老婆,2,0.00021538541065382395,5.2676979251559395,2.5115946800294893
刚才,2,0.0001636929120969062,5.286305095047346,2.506661812497001
眼前,2,0.00015507749567075324,3.8698148899729237,2.5052899909184174
便宜,2,0.00021538541065382395,6.211090586807886,2.486735734047744
听到,2,0.00021538541065382395,3.227902320714173,2.486735734047744
危险,2,0.00017230832852305916,8.483903521468262,2.4843668399738017
一趟,2,0.0001636929120969062,3.6256222764931625,2.479122436509394
仆人,2,0.00014646207924460028,4.414876767230451,2.476247132983034
收车,2,0.00014646207924460028,3.5300806803020865,2.476247132983033
舒服,2,0.00015507749567075324,7.388382425369825,2.4762206495981647
低着头,3,0.0002498470763584358,5.361045022925286,2.4586512840319252
活动,2,0.00011200041353998845,4.277967893837698,2.4583113296830845
变成,2,0.0002240008270799769,5.820645078568789,2.458311329683084
兵们,2,0.00011200041353998845,3.944811502803334,2.458311329683084
除了,2,0.00011200041353998845,3.396386328335559,2.458311329683084
爸爸,2,0.00018953916137536507,7.095717012196333,2.4494235828849242
干净,2,0.000206769994227671,5.7035326587864255,2.4413026378076212
才能,2,0.00012061582996614141,3.1220246734304804,2.4410152780267027
赶紧,2,0.00012061582996614141,5.7788339485041895,2.4410152780267023
门外,2,0.00018092374494921211,4.425515165435507,2.438364304899865
一阵,2,0.0002498470763584358,3.5453755496411157,2.4298912088381934
体面,2,0.00021538541065382395,5.6039562809079815,2.4278749770271606
屋中,2,0.0003015395749153535,4.102844616798813,2.4233147520301475
立在,2,0.00021538541065382395,3.3878859544298443,2.421621056890479
老实,2,0.0001636929120969062,4.137594969396459,2.406159575397821
客人,2,0.00012061582996614141,4.0130813880112495,2.4036404106149494
既然,2,0.00012061582996614141,4.215747385522436,2.403640410614949
往前,2,0.00023261624350612986,4.483214130731769,2.4036052999746
立起来,3,0.00019815457780151803,4.642660698101163,2.4012244823354805
张妈,2,9.476958068768254e-05,5.307271155467694,2.3978952727983707
十分,2,0.00013784666281844733,4.79776218758645,2.3933121229745242
主意,2,0.000603079149830707,5.501564104608675,2.391501756360941
难过,2,0.000206769994227671,4.203146629849013,2.379447643353498
一辈子,3,0.0001636929120969062,3.8879865409606533,2.3786201994102125
冯先生,3,0.0001033849971138355,5.801171128350341,2.3693821196946767
二太太,3,0.0001033849971138355,4.173384077248045,2.3693821196946767
快乐,2,0.00014646207924460028,5.538304225018285,2.359849252163834
反正,2,0.00014646207924460028,5.742905382276702,2.3598492521638335
二十七,3,0.00011200041353998845,6.181318428474216,2.351673301904631
别扭,2,0.00011200041353998845,5.717745689558771,2.351673301904631
吃饭,2,0.00011200041353998845,4.303616529445437,2.351673301904631
所能,2,0.00011200041353998845,3.2009926899742513,2.351673301904631
明白,2,0.0005427712348476364,4.84346706956922,2.351213884445009
他以为,3,0.00018953916137536507,3.040404145075727,2.345862464011635
预备,2,0.00018953916137536507,8.359409051223892,2.3458624640116343
听见,2,0.00014646207924460028,4.1067293271378755,2.34393298130802
可爱,2,0.00024123165993228282,3.838568699830065,2.3406637115358477
力气,2,0.00042215540488149493,4.828617784642475,2.3404545040773628
后悔,2,0.00013784666281844733,6.240869408100748,2.3393717343898155
北平,2,0.00015507749567075324,5.856153262767695,2.3221879428070658
简直,2,0.00015507749567075324,6.227507810943591,2.3221879428070653
干脆,2,0.00015507749567075324,6.185958808030718,2.3221879428070653
眼睛,2,0.00017230832852305916,6.097436944493514,2.3146637213846315
必定,2,0.00014646207924460028,5.018320816677261,2.3131536787336344
教我,2,0.00011200041353998845,3.2369469279676752,2.3114234446919735
并没,2,0.000413539988455342,3.986353346320192,2.3110144340618457
那点钱,3,0.00012061582996614141,4.4932674011761735,2.3046193848206715
